datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/2/2025 2:00:00 AM,7/1/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1532.032,True
7/2/2025 3:00:00 AM,7/1/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1419.374,True
7/2/2025 4:00:00 AM,7/2/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1335.546,True
7/2/2025 5:00:00 AM,7/2/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1253.887,True
7/2/2025 6:00:00 AM,7/2/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1203.750,True
7/2/2025 7:00:00 AM,7/2/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1174.536,True
7/2/2025 8:00:00 AM,7/2/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1153.348,True
7/2/2025 9:00:00 AM,7/2/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1172.054,True
7/2/2025 10:00:00 AM,7/2/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1197.903,True
7/2/2025 11:00:00 AM,7/2/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1256.118,True
7/2/2025 12:00:00 PM,7/2/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1305.225,True
7/2/2025 1:00:00 PM,7/2/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1315.638,True
7/2/2025 2:00:00 PM,7/2/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1343.464,True
7/2/2025 3:00:00 PM,7/2/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1364.557,True
7/2/2025 4:00:00 PM,7/2/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1337.372,True
7/2/2025 5:00:00 PM,7/2/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1306.931,True
7/2/2025 6:00:00 PM,7/2/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1317.025,True
7/2/2025 7:00:00 PM,7/2/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1470.898,True
7/2/2025 8:00:00 PM,7/2/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1642.112,True
7/2/2025 9:00:00 PM,7/2/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1785.284,True
7/2/2025 10:00:00 PM,7/2/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1843.813,True
7/2/2025 11:00:00 PM,7/2/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1828.439,True
7/3/2025 12:00:00 AM,7/2/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1748.749,True
7/3/2025 1:00:00 AM,7/2/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1691.920,True
7/3/2025 2:00:00 AM,7/2/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1559.777,True
7/3/2025 3:00:00 AM,7/2/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1402.397,True
7/3/2025 4:00:00 AM,7/3/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1273.535,True
7/3/2025 5:00:00 AM,7/3/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1174.280,True
7/3/2025 6:00:00 AM,7/3/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1110.713,True
7/3/2025 7:00:00 AM,7/3/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1075.707,True
7/3/2025 8:00:00 AM,7/3/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1065.375,True
7/3/2025 9:00:00 AM,7/3/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1077.365,True
7/3/2025 10:00:00 AM,7/3/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1128.727,True
7/3/2025 11:00:00 AM,7/3/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1226.657,True
7/3/2025 12:00:00 PM,7/3/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1324.358,True
7/3/2025 1:00:00 PM,7/3/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1418.616,True
7/3/2025 2:00:00 PM,7/3/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1517.384,True
7/3/2025 3:00:00 PM,7/3/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1606.458,True
7/3/2025 4:00:00 PM,7/3/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1673.068,True
7/3/2025 5:00:00 PM,7/3/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1747.436,True
7/3/2025 6:00:00 PM,7/3/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1841.823,True
7/3/2025 7:00:00 PM,7/3/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1943.713,True
7/3/2025 8:00:00 PM,7/3/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,2093.408,True
7/3/2025 9:00:00 PM,7/3/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2215.594,True
7/3/2025 10:00:00 PM,7/3/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,2265.796,True
7/3/2025 11:00:00 PM,7/3/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,2205.689,True
7/4/2025 12:00:00 AM,7/3/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,2045.309,True
7/4/2025 1:00:00 AM,7/3/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1917.139,True
7/4/2025 2:00:00 AM,7/3/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1708.439,True
7/4/2025 3:00:00 AM,7/3/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1511.614,True
7/4/2025 4:00:00 AM,7/4/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1336.006,True
7/4/2025 5:00:00 AM,7/4/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1205.489,True
7/4/2025 6:00:00 AM,7/4/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1113.029,True
7/4/2025 7:00:00 AM,7/4/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1043.711,True
7/4/2025 8:00:00 AM,7/4/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1010.728,True
7/4/2025 9:00:00 AM,7/4/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,993.484,True
7/4/2025 10:00:00 AM,7/4/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,984.350,True
7/4/2025 11:00:00 AM,7/4/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1028.433,True
7/4/2025 12:00:00 PM,7/4/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1079.682,True
7/4/2025 1:00:00 PM,7/4/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1118.813,True
7/4/2025 2:00:00 PM,7/4/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1167.549,True
7/4/2025 3:00:00 PM,7/4/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1229.628,True
7/4/2025 4:00:00 PM,7/4/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1277.339,True
7/4/2025 5:00:00 PM,7/4/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1361.001,True
7/4/2025 6:00:00 PM,7/4/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1449.412,True
7/4/2025 7:00:00 PM,7/4/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1566.132,True
7/4/2025 8:00:00 PM,7/4/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1713.198,True
7/4/2025 9:00:00 PM,7/4/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1853.647,True
7/4/2025 10:00:00 PM,7/4/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1913.465,True
7/4/2025 11:00:00 PM,7/4/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1843.010,True
7/5/2025 12:00:00 AM,7/4/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1699.115,True
7/5/2025 1:00:00 AM,7/4/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1562.650,True
7/5/2025 2:00:00 AM,7/4/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1467.333,True
7/5/2025 3:00:00 AM,7/4/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1339.106,True
7/5/2025 4:00:00 AM,7/5/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1201.456,True
7/5/2025 5:00:00 AM,7/5/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1096.741,True
7/5/2025 6:00:00 AM,7/5/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1030.464,True
7/5/2025 7:00:00 AM,7/5/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,979.843,True
7/5/2025 8:00:00 AM,7/5/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,959.694,True
7/5/2025 9:00:00 AM,7/5/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,943.772,True
7/5/2025 10:00:00 AM,7/5/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,938.163,True
7/5/2025 11:00:00 AM,7/5/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,984.841,True
7/5/2025 12:00:00 PM,7/5/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1056.099,True
7/5/2025 1:00:00 PM,7/5/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1131.497,True
7/5/2025 2:00:00 PM,7/5/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1223.717,True
7/5/2025 3:00:00 PM,7/5/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1313.015,True
7/5/2025 4:00:00 PM,7/5/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1386.949,True
7/5/2025 5:00:00 PM,7/5/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1469.407,True
7/5/2025 6:00:00 PM,7/5/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1558.373,True
7/5/2025 7:00:00 PM,7/5/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1657.003,True
7/5/2025 8:00:00 PM,7/5/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1786.245,True
7/5/2025 9:00:00 PM,7/5/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1906.943,True
7/5/2025 10:00:00 PM,7/5/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1952.597,True
7/5/2025 11:00:00 PM,7/5/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1906.036,True
7/6/2025 12:00:00 AM,7/5/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1761.508,True
7/6/2025 1:00:00 AM,7/5/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1662.310,True
7/6/2025 2:00:00 AM,7/5/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1527.397,True
7/6/2025 3:00:00 AM,7/5/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1392.486,True
7/6/2025 4:00:00 AM,7/6/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1256.858,True
7/6/2025 5:00:00 AM,7/6/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1154.521,True
7/6/2025 6:00:00 AM,7/6/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1087.693,True
7/6/2025 7:00:00 AM,7/6/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1033.256,True
7/6/2025 8:00:00 AM,7/6/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1008.334,True
7/6/2025 9:00:00 AM,7/6/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,989.622,True
7/6/2025 10:00:00 AM,7/6/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,980.331,True
7/6/2025 11:00:00 AM,7/6/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1032.504,True
7/6/2025 12:00:00 PM,7/6/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1110.619,True
7/6/2025 1:00:00 PM,7/6/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1205.724,True
7/6/2025 2:00:00 PM,7/6/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1290.758,True
7/6/2025 3:00:00 PM,7/6/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1374.016,True
7/6/2025 4:00:00 PM,7/6/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1465.380,True
7/6/2025 5:00:00 PM,7/6/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1570.097,True
7/6/2025 6:00:00 PM,7/6/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1669.229,True
7/6/2025 7:00:00 PM,7/6/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1771.883,True
7/6/2025 8:00:00 PM,7/6/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1923.369,True
7/6/2025 9:00:00 PM,7/6/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2075.055,True
7/6/2025 10:00:00 PM,7/6/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,2125.500,True
7/6/2025 11:00:00 PM,7/6/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,2070.490,True
7/7/2025 12:00:00 AM,7/6/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1951.952,True
7/7/2025 1:00:00 AM,7/6/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1875.489,True
7/7/2025 2:00:00 AM,7/6/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1750.359,True
7/7/2025 3:00:00 AM,7/6/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1574.837,True
7/7/2025 4:00:00 AM,7/7/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1438.578,True
7/7/2025 5:00:00 AM,7/7/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1340.583,True
7/7/2025 6:00:00 AM,7/7/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1276.172,True
7/7/2025 7:00:00 AM,7/7/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1245.880,True
7/7/2025 8:00:00 AM,7/7/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1242.251,True
7/7/2025 9:00:00 AM,7/7/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1273.122,True
7/7/2025 10:00:00 AM,7/7/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1322.391,True
7/7/2025 11:00:00 AM,7/7/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1419.738,True
7/7/2025 12:00:00 PM,7/7/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1522.307,True
7/7/2025 1:00:00 PM,7/7/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1607.306,True
7/7/2025 2:00:00 PM,7/7/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1697.928,True
7/7/2025 3:00:00 PM,7/7/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1787.094,True
7/7/2025 4:00:00 PM,7/7/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1856.601,True
7/7/2025 5:00:00 PM,7/7/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1933.511,True
7/7/2025 6:00:00 PM,7/7/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,2043.139,True
7/7/2025 7:00:00 PM,7/7/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,2152.896,True
7/7/2025 8:00:00 PM,7/7/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,2136.177,True
7/7/2025 9:00:00 PM,7/7/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2043.386,True
7/7/2025 10:00:00 PM,7/7/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1953.524,True
7/7/2025 11:00:00 PM,7/7/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1899.379,True
7/8/2025 12:00:00 AM,7/7/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1856.098,True
7/8/2025 1:00:00 AM,7/7/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1793.633,True
7/8/2025 2:00:00 AM,7/7/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1663.678,True
7/8/2025 3:00:00 AM,7/7/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1537.906,True
7/8/2025 4:00:00 AM,7/8/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1417.956,True
7/8/2025 5:00:00 AM,7/8/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1332.202,True
7/8/2025 6:00:00 AM,7/8/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1279.376,True
7/8/2025 7:00:00 AM,7/8/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1249.230,True
7/8/2025 8:00:00 AM,7/8/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1245.652,True
7/8/2025 9:00:00 AM,7/8/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1274.776,True
7/8/2025 10:00:00 AM,7/8/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1320.100,True
7/8/2025 11:00:00 AM,7/8/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1438.282,True
7/8/2025 12:00:00 PM,7/8/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1538.314,True
7/8/2025 1:00:00 PM,7/8/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1648.676,True
7/8/2025 2:00:00 PM,7/8/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1759.952,True
7/8/2025 3:00:00 PM,7/8/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1835.419,True
7/8/2025 4:00:00 PM,7/8/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1947.534,True
7/8/2025 5:00:00 PM,7/8/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,2043.698,True
7/8/2025 6:00:00 PM,7/8/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,2138.951,True
7/8/2025 7:00:00 PM,7/8/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,2241.824,True
7/8/2025 8:00:00 PM,7/8/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,2336.026,True
7/8/2025 9:00:00 PM,7/8/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2436.587,True
7/8/2025 10:00:00 PM,7/8/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,2375.803,True
7/8/2025 11:00:00 PM,7/8/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,2176.836,True
7/9/2025 12:00:00 AM,7/8/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1995.607,True
7/9/2025 1:00:00 AM,7/8/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1825.855,True
7/9/2025 2:00:00 AM,7/8/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1653.287,True
7/9/2025 3:00:00 AM,7/8/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1511.431,True
7/9/2025 4:00:00 AM,7/9/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1386.497,True
7/9/2025 5:00:00 AM,7/9/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1292.493,True
7/9/2025 6:00:00 AM,7/9/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1235.287,True
7/9/2025 7:00:00 AM,7/9/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1203.434,True
7/9/2025 8:00:00 AM,7/9/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1200.980,True
7/9/2025 9:00:00 AM,7/9/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1221.019,True
7/9/2025 10:00:00 AM,7/9/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1258.865,True
7/9/2025 11:00:00 AM,7/9/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1316.856,True
7/9/2025 12:00:00 PM,7/9/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1393.608,True
7/9/2025 1:00:00 PM,7/9/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1468.023,True
7/9/2025 2:00:00 PM,7/9/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1534.064,True
7/9/2025 3:00:00 PM,7/9/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1651.943,True
7/9/2025 4:00:00 PM,7/9/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1772.970,True
7/9/2025 5:00:00 PM,7/9/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1855.431,True
7/9/2025 6:00:00 PM,7/9/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1916.755,True
7/9/2025 7:00:00 PM,7/9/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,2009.874,True
7/9/2025 8:00:00 PM,7/9/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,2115.947,True
7/9/2025 9:00:00 PM,7/9/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2226.636,True
7/9/2025 10:00:00 PM,7/9/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,2219.277,True
7/9/2025 11:00:00 PM,7/9/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,2123.983,True
7/10/2025 12:00:00 AM,7/9/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,2014.339,True
7/10/2025 1:00:00 AM,7/9/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1862.853,True
7/10/2025 2:00:00 AM,7/9/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1644.511,True
7/10/2025 3:00:00 AM,7/9/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1481.732,True
7/10/2025 4:00:00 AM,7/10/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1350.384,True
7/10/2025 5:00:00 AM,7/10/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1251.196,True
7/10/2025 6:00:00 AM,7/10/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1188.160,True
7/10/2025 7:00:00 AM,7/10/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1148.390,True
7/10/2025 8:00:00 AM,7/10/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1140.602,True
7/10/2025 9:00:00 AM,7/10/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1160.858,True
7/10/2025 10:00:00 AM,7/10/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1190.696,True
7/10/2025 11:00:00 AM,7/10/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1261.439,True
7/10/2025 12:00:00 PM,7/10/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1333.310,True
7/10/2025 1:00:00 PM,7/10/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1372.633,True
7/10/2025 2:00:00 PM,7/10/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1435.573,True
7/10/2025 3:00:00 PM,7/10/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1432.483,True
7/10/2025 4:00:00 PM,7/10/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1468.498,True
7/10/2025 5:00:00 PM,7/10/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1511.121,True
7/10/2025 6:00:00 PM,7/10/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1606.808,True
7/10/2025 7:00:00 PM,7/10/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1605.689,True
7/10/2025 8:00:00 PM,7/10/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1594.413,True
7/10/2025 9:00:00 PM,7/10/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1603.884,True
7/10/2025 10:00:00 PM,7/10/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1595.938,True
7/10/2025 11:00:00 PM,7/10/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1612.114,True
7/11/2025 12:00:00 AM,7/10/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1582.548,True
7/11/2025 1:00:00 AM,7/10/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1569.083,True
7/11/2025 2:00:00 AM,7/10/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1434.733,True
7/11/2025 3:00:00 AM,7/10/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1334.066,True
7/11/2025 4:00:00 AM,7/11/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1223.710,True
7/11/2025 5:00:00 AM,7/11/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1146.682,True
7/11/2025 6:00:00 AM,7/11/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1102.185,True
7/11/2025 7:00:00 AM,7/11/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1074.244,True
7/11/2025 8:00:00 AM,7/11/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1075.684,True
7/11/2025 9:00:00 AM,7/11/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1098.744,True
7/11/2025 10:00:00 AM,7/11/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1144.662,True
7/11/2025 11:00:00 AM,7/11/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1212.129,True
7/11/2025 12:00:00 PM,7/11/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1296.286,True
7/11/2025 1:00:00 PM,7/11/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1368.864,True
7/11/2025 2:00:00 PM,7/11/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1436.040,True
7/11/2025 3:00:00 PM,7/11/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1457.398,True
7/11/2025 4:00:00 PM,7/11/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1504.666,True
7/11/2025 5:00:00 PM,7/11/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1597.063,True
7/11/2025 6:00:00 PM,7/11/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1690.840,True
7/11/2025 7:00:00 PM,7/11/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1827.157,True
7/11/2025 8:00:00 PM,7/11/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1919.042,True
7/11/2025 9:00:00 PM,7/11/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2019.402,True
7/11/2025 10:00:00 PM,7/11/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,2057.424,True
7/11/2025 11:00:00 PM,7/11/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,2004.260,True
7/12/2025 12:00:00 AM,7/11/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1898.338,True
7/12/2025 1:00:00 AM,7/11/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1792.752,True
7/12/2025 2:00:00 AM,7/11/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1677.792,True
7/12/2025 3:00:00 AM,7/11/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1543.769,True
7/12/2025 4:00:00 AM,7/12/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1394.842,True
7/12/2025 5:00:00 AM,7/12/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1295.358,True
7/12/2025 6:00:00 AM,7/12/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1226.450,True
7/12/2025 7:00:00 AM,7/12/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1182.649,True
7/12/2025 8:00:00 AM,7/12/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1154.672,True
7/12/2025 9:00:00 AM,7/12/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1149.565,True
7/12/2025 10:00:00 AM,7/12/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1153.710,True
