value,forecast
0.098,0.087
0.067,0.091
0.119,0.104
0.134,0.108
0.108,0.081
0.144,0.116
0.046,0.098
0.117,0.102
0.012,0.117
0.105,0.095
0.094,0.096
0.068,0.081
0.104,0.081
0.122,0.113
0.07,0.087
0.137,0.09
0.117,0.119
0.172,0.111
0.106,0.111
0.103,0.112
0.044,0.095
0.102,0.102
0.123,0.083
0.09,0.091
0.113,0.098
0.106,0.098
0.007,0.111
0.119,0.104
0.111,0.119
0.111,0.104
0.121,0.113
0.072,0.097
0.125,0.103
0.137,0.107
0.019,0.09
0.099,0.107
0.11,0.1
0.119,0.116
0.126,0.119
0.102,0.118
0.108,0.099
0.094,0.118
0.083,0.089
0.127,0.101
0.129,0.085
0.099,0.099
0.028,0.081
0.125,0.107
0.127,0.11
0.119,0.115
0.026,0.085
0.013,0.105
0.096,0.105
0.101,0.099
0.096,0.102
0.107,0.107
0.268,0.115
0.133,0.12
0.16,0.087
0.158,0.104
0.149,0.096
0.175,0.11
0.111,0.1
0.022,0.084
0.129,0.105
0.122,0.119
0.091,0.105
0.096,0.086
0.083,0.092
0.098,0.083
0.111,0.104
0.113,0.114
0.114,0.112
0.081,0.106
0.119,0.1
0.057,0.101
0.191,0.108
0.167,0.109
0.07,0.085
0.083,0.081
0.08,0.081
0.087,0.083
0.084,0.086
0.059,0.087
0.218,0.119
0.288,0.096
0.095,0.108
0.139,0.112
0.163,0.114
0.19,0.089
0.123,0.088
0.016,0.086
0.019,0.09
0.113,0.11
0.02,0.089
0.156,0.101
0.144,0.096
0.08,0.082
0.123,0.118
0.027,0.106
0.022,0.084
0.089,0.108
0.096,0.105
0.081,0.089
0.079,0.088
0.099,0.084
0.135,0.108
0.015,0.085
0.108,0.088
0.124,0.115
0.016,0.092
0.135,0.109
0.175,0.089
0.065,0.086
0.018,0.116
0.087,0.102
0.067,0.116
0.077,0.113
0.159,0.088
0.087,0.118
0.176,0.088
0.037,0.104
0.121,0.103
0.109,0.111
0.126,0.116
0.12,0.118
0.114,0.117
0.091,0.105
0.104,0.113
0.109,0.089
0.025,0.09
0.143,0.093
0.12,0.116
0.114,0.118
0.086,0.108
0.078,0.087
0.126,0.104
0.075,0.114
0.112,0.116
0.122,0.116
0.119,0.106
0.066,0.098
0.027,0.089
0.022,0.095
0.018,0.088
0.2,0.106
0.112,0.113
0.108,0.108
0.133,0.119
0.073,0.099
0.118,0.102
0.065,0.093
0.125,0.106
0.121,0.12
0.118,0.113
0.104,0.118
0.164,0.119
0.032,0.117
0.202,0.091
0.101,0.113
0.074,0.093
0.134,0.095
0.097,0.109
0.127,0.113
0.087,0.11
0.09,0.086
0.114,0.095
0.094,0.089
0.113,0.109
0.094,0.108
0.095,0.093
0.078,0.09
0.101,0.12
0.076,0.087
0.132,0.114
0.13,0.083
0.114,0.109
0.012,0.081
0.102,0.089
0.094,0.094
0.105,0.1
0.104,0.105
0.087,0.098
0.079,0.083
0.064,0.099
0.111,0.109
0.048,0.095
0.101,0.082
0.048,0.092
0.092,0.117
0.045,0.094
0.134,0.107
0.026,0.096
0.131,0.093
0.122,0.114
0.113,0.117
0.113,0.115
0.069,0.091
0.14,0.114
0.102,0.114
0.091,0.104
0.13,0.108
0.117,0.116
0.114,0.112
0.084,0.097
0.158,0.086
0.129,0.104
0.092,0.113
0.019,0.087
0.029,0.1
0.119,0.115
0.111,0.115
0.122,0.084
0.015,0.083
0.116,0.118
0.104,0.117
0.132,0.113
0.099,0.091
0.087,0.094
0.107,0.104
0.08,0.092
0.093,0.085
0.114,0.107
0.041,0.112
0.017,0.093
0.08,0.09
0.106,0.09
0.1,0.103
0.076,0.094
0.103,0.096
0.115,0.098
0.114,0.116
0.104,0.114
0.072,0.085
0.138,0.105
0.086,0.086
0.086,0.081
0.087,0.089
0.088,0.083
0.096,0.081
0.083,0.081
0.083,0.082
0.082,0.097
0.154,0.113
0.104,0.109
0.065,0.089
0.091,0.09
0.133,0.114
0.111,0.111
0.094,0.107
0.078,0.086
0.166,0.085
0.077,0.087
0.136,0.098
0.112,0.116
0.095,0.105
0.108,0.101
0.097,0.103
0.082,0.089
0.078,0.081
0.111,0.094
0.082,0.097
0.123,0.1
0.136,0.119
0.055,0.094
0.059,0.082
0.075,0.083
0.083,0.084
0.07,0.083
0.097,0.081
0.086,0.092
0.093,0.086
0.099,0.096
0.103,0.101
0.157,0.12
0.073,0.091
0.081,0.11
0.135,0.086
0.146,0.11
0.077,0.102
0.113,0.098
0.125,0.119
0.131,0.083
0.143,0.119
0.109,0.115
0.147,0.099
0.106,0.112
0.094,0.1
0.149,0.114
0.288,0.101
0.32,0.105
0.129,0.108
0.078,0.113
0.217,0.103
0.096,0.109
0.07,0.086
0.124,0.093
0.09,0.099
0.097,0.082
0.12,0.113
0.094,0.092
0.105,0.084
0.079,0.093
0.079,0.083
0.129,0.115
0.204,0.102
0.098,0.108
0.097,0.099
0.112,0.1
0.022,0.116
0.133,0.109
0.098,0.11
0.088,0.083
0.082,0.083
0.096,0.088
0.128,0.117
0.12,0.092
0.029,0.094
0.042,0.106
0.088,0.115
0.093,0.089
0.108,0.088
0.119,0.097
0.063,0.119
0.135,0.081
0.062,0.099
0.083,0.115
0.054,0.083
0.099,0.091
0.073,0.087
0.124,0.119
0.104,0.083
0.087,0.102
0.116,0.108
0.043,0.092
0.103,0.115
0.088,0.091
0.075,0.082
0.102,0.109
0.111,0.117
0.136,0.108
0.066,0.082
0.103,0.09
0.078,0.101
0.076,0.093
0.113,0.083
0.056,0.108
0.07,0.107
0.093,0.086
0.084,0.088
0.08,0.088
0.09,0.081
0.137,0.117
0.07,0.09
0.107,0.086
0.039,0.115
0.145,0.107
0.199,0.099
0.119,0.116
0.063,0.111
0.086,0.086
0.088,0.087
0.072,0.081
0.158,0.09
0.086,0.081
0.092,0.088
0.178,0.116
0.15,0.11
0.144,0.109
0.103,0.11
0.069,0.087
0.095,0.085
0.103,0.116
0.096,0.1
0.098,0.091
0.09,0.098
0.08,0.087
0.066,0.083
0.1,0.087
0.075,0.095
0.121,0.092
0.088,0.097
0.108,0.081
0.112,0.116
0.116,0.112
0.08,0.102
0.084,0.085
0.096,0.117
0.088,0.091
0.086,0.087
0.102,0.093
0.102,0.1
0.09,0.096
0.099,0.092
0.091,0.097
0.091,0.091
0.086,0.09
0.093,0.087
0.128,0.113
0.074,0.092
0.129,0.103
0.046,0.086
0.071,0.083
0.124,0.099
0.098,0.098
0.088,0.101
0.095,0.083
0.104,0.097
0.095,0.102
0.079,0.09
0.111,0.095
0.033,0.108
0.087,0.084
0.099,0.095
0.086,0.09
0.093,0.087
0.116,0.093
0.108,0.108
0.117,0.111
0.109,0.105
0.114,0.113
0.08,0.084
0.098,0.117
0.085,0.092
0.102,0.095
0.128,0.111
0.01,0.088
0.131,0.099
0.164,0.101
0.142,0.114
0.096,0.112
0.083,0.091
0.094,0.082
0.126,0.104
0.075,0.085
0.089,0.082
0.115,0.099
0.098,0.118
0.112,0.109
0.11,0.12
0.06,0.091
0.099,0.082
0.112,0.094
0.107,0.118
0.075,0.091
0.085,0.09
0.128,0.092
0.123,0.103
0.041,0.095
0.075,0.092
0.069,0.094
0.112,0.086
0.062,0.119
0.206,0.102
0.212,0.117
0.12,0.103
0.087,0.098
0.062,0.094
0.052,0.107
0.161,0.111
0.027,0.117
0.109,0.106
0.077,0.093
0.112,0.094
0.128,0.116
0.033,0.112
0.106,0.106
0.137,0.117
0.058,0.115
0.097,0.092
0.13,0.119
0.142,0.105
0.058,0.09
0.053,0.084
0.107,0.098
0.104,0.117
0.074,0.12
0.105,0.095
0.087,0.096
0.143,0.094
0.114,0.093
0.127,0.091
0.108,0.113
0.107,0.102
0.1,0.099
0.137,0.114
0.121,0.116
0.102,0.104
0.091,0.095
0.094,0.093
0.095,0.096
0.087,0.089
0.111,0.086
0.093,0.117
0.11,0.097
0.086,0.102
0.102,0.089
0.129,0.111
0.099,0.112
0.092,0.094
0.09,0.088
0.088,0.093
0.098,0.091
0.131,0.106
0.052,0.094
0.066,0.107
0.101,0.118
0.043,0.082
0.166,0.081
0.094,0.109
0.086,0.093
0.053,0.118
0.091,0.095
0.102,0.115
0.241,0.118
0.108,0.086
0.097,0.117
0.128,0.119
0.131,0.112
0.092,0.103
0.08,0.086
0.117,0.101
0.097,0.112
0.076,0.088
0.128,0.108
0.114,0.094
0.106,0.111
0.112,0.118
0.111,0.114
0.096,0.104
0.086,0.091
0.082,0.083
0.089,0.089
0.078,0.085
0.127,0.112
0.058,0.096
0.082,0.085
0.081,0.084
0.093,0.087
0.11,0.106
0.086,0.098
0.094,0.1
0.11,0.106
0.042,0.09
0.107,0.094
0.12,0.117
0.049,0.085
0.149,0.099
0.087,0.084
0.128,0.095
0.066,0.081
0.096,0.11
0.102,0.102
0.034,0.085
0.121,0.082
0.237,0.118
0.098,0.103
0.03,0.087
0.207,0.11
0.127,0.118
0.04,0.093
0.115,0.117
0.092,0.096
0.084,0.098
0.068,0.101
0.077,0.085
0.103,0.089
0.119,0.117
0.11,0.103
0.113,0.11
0.105,0.107
0.067,0.093
0.295,0.096
0.016,0.098
0.034,0.091
0.046,0.097
0.034,0.089
0.029,0.099
0.266,0.086
0.316,0.097
0.023,0.096
0.114,0.1
0.025,0.081
0.194,0.106
0.114,0.114
0.065,0.115
0.064,0.102
0.117,0.087
0.027,0.084
0.049,0.11
0.107,0.107
0.105,0.107
0.107,0.104
0.115,0.106
0.104,0.113
0.081,0.093
0.085,0.089
0.125,0.103
0.074,0.087
0.08,0.082
0.074,0.085
0.072,0.081
0.144,0.107
0.091,0.119
0.051,0.091
0.167,0.111
0.104,0.112
0.19,0.097
0.109,0.111
0.077,0.097
0.087,0.086
0.104,0.096
0.103,0.108
0.106,0.106
0.124,0.112
0.071,0.116
0.124,0.111
0.117,0.12
0.129,0.119
0.116,0.117
0.12,0.117
0.111,0.119
0.095,0.108
0.096,0.101
0.07,0.083
0.093,0.088
0.104,0.096
0.114,0.113
0.107,0.111
0.105,0.11
0.087,0.091
0.152,0.118
0.098,0.098
0.102,0.098
0.095,0.107
0.086,0.089
0.091,0.081
0.096,0.098
0.074,0.09
0.112,0.099
0.103,0.117
0.123,0.108
0.134,0.12
0.045,0.081
0.052,0.084
0.133,0.115
0.086,0.112
0.084,0.084
0.082,0.085
0.083,0.084
0.082,0.082
0.085,0.081
0.082,0.081
0.084,0.083
0.083,0.084
0.088,0.085
0.103,0.096
0.043,0.103
0.163,0.117
0.075,0.091
0.115,0.111
0.086,0.113
0.133,0.11
0.124,0.117
0.11,0.116
0.067,0.093
0.098,0.092
0.098,0.097
0.096,0.097
0.081,0.087
0.1,0.091
0.081,0.093
0.086,0.081
0.114,0.104
0.102,0.106
0.112,0.107
0.132,0.112
0.119,0.115
0.115,0.119
0.106,0.108
0.099,0.103
0.092,0.101
0.084,0.087
0.096,0.092
0.093,0.095
0.106,0.095
0.112,0.104
0.076,0.098
0.119,0.083
0.103,0.116
0.093,0.086
0.107,0.102
0.102,0.102
0.104,0.095
0.087,0.101
0.095,0.083
0.089,0.09
0.11,0.106
0.119,0.108
0.074,0.084
0.099,0.092
0.137,0.12
0.015,0.116
0.066,0.1
0.073,0.095
0.101,0.113
0.084,0.088
0.098,0.111
0.157,0.109
0.117,0.11
0.111,0.112
0.124,0.117
0.094,0.108
0.154,0.114
0.122,0.092
0.129,0.083
0.069,0.091
0.186,0.109
0.152,0.092
0.127,0.104
0.129,0.091
0.168,0.093
0.096,0.112
0.124,0.102
0.096,0.104
0.058,0.081
0.105,0.085
0.131,0.106
0.103,0.113
0.118,0.109
0.118,0.119
0.222,0.113
0.139,0.112
0.103,0.107
0.118,0.109
0.103,0.119
0.062,0.105
0.102,0.082
0.112,0.103
0.118,0.116
0.039,0.116
0.107,0.089
0.094,0.089
0.103,0.107
0.113,0.114
0.118,0.083
0.11,0.106
0.107,0.112
0.114,0.099
0.111,0.114
0.085,0.104
0.129,0.098
0.114,0.115
0.125,0.113
0.105,0.091
0.039,0.088
0.138,0.114
0.135,0.119
0.103,0.12
0.089,0.098
0.094,0.09
0.085,0.093
0.113,0.097
0.123,0.107
0.112,0.12
0.096,0.108
0.076,0.088
0.109,0.095
0.1,0.116
0.067,0.084
0.107,0.099
0.123,0.112
0.095,0.097
0.089,0.111
0.096,0.094
0.152,0.116
0.072,0.111
0.103,0.117
0.085,0.095
0.093,0.084
0.121,0.108
0.096,0.113
0.072,0.086
0.089,0.082
0.107,0.1
0.123,0.116
0.101,0.108
0.072,0.088
0.107,0.086
0.094,0.103
0.146,0.101
0.073,0.101
0.068,0.081
0.138,0.106
0.119,0.114
0.077,0.105
0.086,0.084
0.093,0.084
0.082,0.095
0.145,0.12
0.053,0.101
0.117,0.1
0.095,0.104
0.094,0.095
0.105,0.094
0.126,0.117
0.09,0.093
0.095,0.098
0.092,0.097
0.08,0.083
0.098,0.082
0.122,0.113
0.053,0.11
0.08,0.082
0.101,0.089
0.099,0.117
0.083,0.095
0.09,0.093
0.072,0.082
0.116,0.093
0.118,0.107
0.052,0.112
0.199,0.115
0.096,0.105
0.149,0.112
0.1,0.102
0.102,0.098
0.119,0.11
0.086,0.092
0.076,0.082
0.1,0.115
0.085,0.092
0.108,0.097
0.127,0.119
0.04,0.11
0.144,0.11
0.138,0.114
0.104,0.117
0.099,0.097
0.15,0.119
0.077,0.082
0.09,0.083
0.127,0.103
0.122,0.119
0.114,0.115
0.086,0.103
0.123,0.094
0.057,0.11
0.122,0.1
0.11,0.119
0.109,0.109
0.086,0.094
0.089,0.087
0.094,0.087
0.124,0.108
0.114,0.115
0.094,0.099
0.107,0.1
0.118,0.117
0.112,0.111
0.108,0.104
0.095,0.106
0.093,0.095
0.09,0.093
0.09,0.093
0.096,0.089
0.11,0.108
0.134,0.118
0.105,0.109
0.089,0.095
0.093,0.094
0.072,0.087
0.084,0.089
0.087,0.097
0.097,0.093
0.102,0.099
0.087,0.099
0.092,0.087
0.092,0.097
0.151,0.11
0.111,0.112
0.126,0.12
0.104,0.115
0.095,0.099
0.085,0.094
0.091,0.088
0.102,0.099
0.091,0.102
0.111,0.097
0.126,0.12
0.107,0.109
0.111,0.107
0.12,0.116
0.111,0.117
0.115,0.111
0.12,0.119
0.116,0.119
0.111,0.115
0.101,0.107
0.08,0.09
0.094,0.081
0.123,0.103
0.097,0.105
0.093,0.096
0.09,0.091
0.086,0.088
0.089,0.087
0.09,0.089
0.094,0.092
0.099,0.096
0.1,0.099
0.092,0.096
0.089,0.09
0.084,0.088
0.076,0.081
0.087,0.086
0.083,0.087
0.102,0.088
0.11,0.111
0.094,0.103
0.034,0.088
0.085,0.082
0.077,0.085
0.089,0.084
0.093,0.092
0.088,0.09
0.116,0.093
0.074,0.091
0.095,0.087
0.084,0.092
0.077,0.083
0.093,0.09
0.107,0.102
0.112,0.117
0.078,0.093
0.138,0.11
0.088,0.119
0.116,0.12
0.108,0.112
0.109,0.106
0.108,0.111
0.099,0.106
0.1,0.1
0.094,0.096
0.087,0.089
0.115,0.096
0.065,0.087
0.045,0.092
0.153,0.089
0.056,0.081
0.102,0.091
0.139,0.109
0.035,0.098
0.124,0.099
0.086,0.118
0.086,0.086
0.081,0.088
0.103,0.092
0.124,0.116
0.123,0.107
0.054,0.089
0.057,0.084
0.203,0.114
0.168,0.109
0.097,0.117
0.07,0.088
0.086,0.082
0.155,0.104
0.091,0.099
0.076,0.088
0.098,0.091
0.077,0.087
0.07,0.086
0.081,0.088
0.082,0.099
0.086,0.096
0.078,0.107
0.062,0.099
0.033,0.087
0.083,0.086
0.326,0.116
0.069,0.108
0.081,0.081
0.092,0.092
0.098,0.094
0.091,0.098
0.08,0.088
0.117,0.103
0.126,0.118
0.146,0.097
0.081,0.096
0.212,0.093
0.098,0.101
0.086,0.09
0.141,0.095
0.004,0.114
0.144,0.109
0.147,0.115
0.115,0.114
0.093,0.103
0.091,0.09
0.115,0.101
0.101,0.111
0.084,0.092
0.093,0.087
0.081,0.089
0.094,0.097
0.091,0.093
0.087,0.088
0.115,0.106
0.061,0.103
0.057,0.109
0.109,0.115
0.097,0.101
0.087,0.091
0.102,0.087
0.119,0.113
0.13,0.117
0.055,0.117
0.076,0.087
0.109,0.104
0.103,0.117
0.108,0.109
0.079,0.114
0.093,0.085
0.032,0.094
0.07,0.097
0.024,0.102
0.06,0.1
0.084,0.093
0.071,0.082
0.096,0.093
0.046,0.091
0.259,0.091
0.129,0.106
0.257,0.083
0.085,0.101
0.083,0.099
0.099,0.088
0.076,0.088
0.193,0.095
0.046,0.088
0.104,0.102
0.189,0.087
0.102,0.104
0.064,0.093
0.093,0.101
0.138,0.115
0.075,0.116
0.188,0.101
0.224,0.109
0.124,0.103
0.041,0.088
0.086,0.103
0.096,0.091
0.071,0.104
0.038,0.091
0.035,0.087
0.031,0.081
0.153,0.096
0.22,0.101
0.283,0.099
0.066,0.099
0.046,0.109
0.131,0.085
0.134,0.111
0.351,0.101
0.028,0.088
0.036,0.097
0.101,0.1
0.208,0.118
0.097,0.089
0.054,0.084
0.049,0.113
0.069,0.104
0.063,0.114
0.04,0.109
0.105,0.112
0.105,0.106
0.114,0.112
0.117,0.115
0.094,0.104
0.101,0.083
0.1,0.098
0.114,0.103
0.129,0.119
0.018,0.083
0.13,0.115
0.188,0.089
0.11,0.102
0.068,0.095
0.136,0.105
0.062,0.093
0.194,0.11
0.202,0.11
0.02,0.117
0.224,0.114
0.063,0.105
0.064,0.092
0.031,0.104
0.025,0.087
0.066,0.107
0.057,0.111
0.071,0.084
0.09,0.093
0.1,0.093
0.032,0.096
0.088,0.086
0.096,0.091
0.176,0.114
0.172,0.085
0.128,0.082
0.032,0.094
0.04,0.109
0.159,0.12
0.192,0.09
0.027,0.103
0.206,0.086
0.109,0.099
0.118,0.118
0.273,0.117
0.102,0.105
0.121,0.12
0.119,0.12
0.045,0.092
0.073,0.088
