value,forecast
0.052,0.054
0.048,0.05
0.044,0.046
0.053,0.046
0.067,0.063
0.07,0.067
0.068,0.08
0.059,0.064
0.099,0.07
0.062,0.065
0.079,0.072
0.058,0.07
0.046,0.056
0.014,0.043
0.056,0.048
0.054,0.063
0.108,0.049
0.062,0.058
0.055,0.075
0.035,0.046
0.033,0.046
0.026,0.041
0.048,0.046
0.058,0.066
0.069,0.041
0.044,0.061
0.077,0.072
0.091,0.079
0.08,0.08
0.075,0.08
0.072,0.075
0.045,0.058
0.079,0.074
0.039,0.047
0.042,0.043
0.035,0.062
0.055,0.059
0.052,0.045
0.031,0.061
0.066,0.079
0.05,0.056
0.032,0.043
0.054,0.044
0.06,0.059
0.067,0.06
0.074,0.071
0.064,0.074
0.07,0.064
0.124,0.053
0.031,0.08
0.072,0.051
0.058,0.071
0.031,0.045
0.049,0.05
0.027,0.052
0.026,0.054
0.06,0.05
0.044,0.073
0.047,0.079
0.047,0.045
0.044,0.044
0.062,0.073
0.056,0.059
0.195,0.053
0.049,0.06
0.042,0.071
0.051,0.055
0.084,0.063
0.021,0.052
0.037,0.056
0.06,0.065
0.056,0.057
0.059,0.057
0.061,0.062
0.062,0.061
0.066,0.061
0.064,0.074
0.055,0.056
0.077,0.065
0.028,0.075
0.106,0.052
0.105,0.052
0.11,0.046
0.008,0.041
0.04,0.062
0.081,0.041
0.302,0.054
0.019,0.076
0.086,0.067
0.022,0.08
0.009,0.046
0.097,0.075
0.071,0.07
0.009,0.053
0.087,0.048
0.04,0.068
0.042,0.041
0.063,0.061
0.047,0.061
0.036,0.043
0.048,0.05
0.117,0.049
0.051,0.062
0.037,0.043
0.047,0.047
0.046,0.046
0.05,0.048
0.055,0.053
0.068,0.061
0.124,0.055
0.055,0.07
0.07,0.08
0.095,0.078
0.021,0.075
0.025,0.055
0.046,0.056
0.037,0.041
0.035,0.065
0.029,0.08
0.077,0.045
0.032,0.074
0.085,0.061
0.029,0.066
0.115,0.076
0.068,0.062
0.088,0.08
0.083,0.078
0.057,0.077
0.091,0.066
0.287,0.061
0.066,0.067
0.059,0.065
0.058,0.058
0.139,0.08
0.058,0.075
0.04,0.048
0.055,0.048
0.079,0.067
0.059,0.073
0.051,0.053
0.03,0.044
0.042,0.043
0.066,0.052
0.071,0.069
0.098,0.076
0.094,0.075
0.074,0.073
0.08,0.077
0.048,0.068
0.049,0.049
0.049,0.047
0.027,0.074
0.057,0.049
0.048,0.062
0.189,0.07
0.091,0.041
0.174,0.075
0.028,0.05
0.119,0.073
0.031,0.058
0.029,0.041
0.027,0.063
0.028,0.072
0.03,0.054
0.099,0.052
0.077,0.064
0.048,0.072
0.049,0.05
0.053,0.044
0.08,0.063
0.083,0.079
0.03,0.047
0.056,0.061
0.054,0.062
0.022,0.041
0.123,0.078
0.102,0.046
0.148,0.06
0.053,0.077
0.123,0.068
0.051,0.071
0.045,0.046
0.035,0.042
0.081,0.05
0.031,0.052
0.059,0.061
0.035,0.047
0.047,0.041
0.008,0.055
0.004,0.079
0.087,0.051
0.089,0.062
0.023,0.043
0.046,0.054
0.136,0.08
0.049,0.048
0.045,0.045
0.069,0.074
0.078,0.074
0.07,0.074
0.071,0.065
0.086,0.078
0.076,0.078
0.066,0.075
0.086,0.073
0.068,0.079
0.073,0.07
0.068,0.074
0.068,0.073
0.052,0.054
0.077,0.06
0.086,0.079
0.036,0.045
0.062,0.045
0.009,0.062
0.147,0.078
0.047,0.046
0.063,0.041
0.053,0.073
0.152,0.055
0.056,0.07
0.081,0.06
0.045,0.045
0.045,0.044
0.047,0.045
0.05,0.045
0.055,0.053
0.057,0.056
0.064,0.059
0.077,0.073
0.01,0.059
0.161,0.074
0.008,0.049
0.064,0.063
0.045,0.055
0.044,0.041
0.037,0.042
0.063,0.053
0.082,0.072
0.018,0.066
0.005,0.047
0.043,0.054
0.061,0.047
0.067,0.068
0.053,0.056
0.048,0.046
0.05,0.048
0.047,0.041
0.05,0.045
0.07,0.061
0.067,0.067
0.079,0.075
0.111,0.072
0.017,0.07
0.013,0.076
0.1,0.078
0.076,0.076
0.076,0.076
0.042,0.069
0.067,0.046
0.076,0.065
0.077,0.076
0.076,0.076
0.076,0.076
0.071,0.073
0.072,0.071
0.072,0.071
0.052,0.043
0.081,0.066
0.063,0.069
0.046,0.052
0.054,0.046
0.038,0.059
0.079,0.049
0.08,0.077
0.062,0.077
0.042,0.051
0.049,0.044
0.051,0.054
0.168,0.07
0.065,0.066
0.01,0.08
0.081,0.059
0.115,0.043
0.013,0.059
0.005,0.076
0.062,0.051
0.06,0.06
0.077,0.066
0.07,0.068
0.066,0.068
0.069,0.068
0.065,0.068
0.066,0.068
0.065,0.068
0.07,0.067
0.071,0.07
0.071,0.069
0.045,0.069
0.043,0.041
0.122,0.046
0.056,0.071
0.013,0.058
0.003,0.074
0.022,0.058
0.113,0.049
0.029,0.051
0.025,0.061
0.071,0.057
0.082,0.08
0.067,0.077
0.05,0.057
0.042,0.042
0.051,0.045
0.069,0.057
0.071,0.07
0.068,0.07
0.048,0.06
0.057,0.049
0.069,0.062
0.068,0.062
0.065,0.072
0.067,0.073
0.091,0.08
0.08,0.059
0.076,0.079
0.067,0.073
0.067,0.068
0.059,0.063
0.06,0.062
0.052,0.057
0.051,0.05
0.008,0.042
0.063,0.052
0.049,0.058
0.042,0.045
0.043,0.042
0.043,0.043
0.042,0.043
0.049,0.046
0.06,0.051
0.075,0.068
0.095,0.079
0.074,0.049
0.109,0.079
0.017,0.048
0.159,0.056
0.051,0.079
0.054,0.053
0.056,0.055
0.056,0.056
0.058,0.056
0.06,0.058
0.054,0.057
0.058,0.058
0.048,0.059
0.051,0.047
0.05,0.049
0.047,0.047
0.068,0.074
0.064,0.063
0.078,0.07
0.044,0.042
0.052,0.046
0.047,0.041
0.049,0.047
0.053,0.051
0.049,0.05
0.046,0.047
0.041,0.042
0.046,0.043
0.046,0.047
0.037,0.043
0.028,0.045
0.009,0.075
0.105,0.079
0.044,0.054
0.077,0.057
0.063,0.063
0.095,0.078
0.084,0.077
0.076,0.076
0.007,0.048
0.162,0.066
0.012,0.054
0.087,0.072
0.061,0.071
0.055,0.053
0.07,0.058
0.061,0.072
0.054,0.059
0.063,0.056
0.052,0.056
0.047,0.052
0.049,0.043
0.038,0.041
0.105,0.066
0.042,0.043
0.087,0.075
0.059,0.068
0.05,0.054
0.035,0.044
0.128,0.042
0.058,0.054
0.048,0.054
0.05,0.051
0.036,0.049
0.058,0.065
0.034,0.059
0.027,0.065
0.057,0.056
0.049,0.046
0.041,0.043
0.01,0.064
0.035,0.053
0.071,0.051
0.036,0.052
0.075,0.077
0.061,0.07
0.057,0.046
0.062,0.075
0.037,0.048
0.044,0.08
0.122,0.069
0.053,0.044
0.05,0.044
0.038,0.041
0.069,0.049
0.033,0.051
0.046,0.041
0.05,0.05
0.058,0.061
0.105,0.077
0.025,0.044
0.05,0.048
0.015,0.044
0.082,0.059
0.342,0.071
0.004,0.068
0.136,0.056
0.099,0.075
0.011,0.05
0.11,0.08
0.023,0.048
0.031,0.041
0.094,0.048
0.014,0.042
0.034,0.052
0.087,0.053
0.053,0.061
0.067,0.061
0.064,0.069
0.061,0.063
0.043,0.052
0.009,0.05
0.123,0.06
0.042,0.049
0.067,0.052
0.015,0.044
0.006,0.049
0.032,0.054
0.033,0.042
0.062,0.051
0.062,0.065
0.024,0.042
0.083,0.058
0.002,0.042
0.073,0.056
0.035,0.049
0.081,0.062
0.061,0.059
0.102,0.079
0.012,0.07
0.037,0.043
0.178,0.059
0.026,0.066
0.011,0.057
0.025,0.065
0.016,0.075
0.089,0.056
0.072,0.068
0.011,0.069
0.006,0.047
0.129,0.056
0.076,0.07
0.063,0.073
0.07,0.061
0.087,0.08
0.152,0.071
0.053,0.045
0.053,0.052
0.061,0.061
0.075,0.064
0.061,0.068
0.029,0.042
0.048,0.048
0.204,0.067
0.072,0.043
0.103,0.047
0.022,0.063
0.088,0.049
0.032,0.06
0.114,0.075
0.014,0.052
0.083,0.073
0.008,0.051
0.183,0.066
0.038,0.055
0.084,0.061
0.05,0.079
0.006,0.075
0.134,0.061
0.013,0.059
0.039,0.047
0.068,0.041
0.063,0.061
0.048,0.059
0.068,0.045
0.031,0.05
0.082,0.062
0.086,0.079
0.155,0.079
0.021,0.058
0.047,0.049
0.042,0.043
0.043,0.042
0.042,0.043
0.069,0.059
0.06,0.058
0.077,0.058
0.063,0.07
0.06,0.061
0.06,0.059
0.053,0.058
0.048,0.052
0.044,0.046
0.042,0.044
0.043,0.042
0.057,0.048
0.07,0.065
0.072,0.073
0.091,0.076
0.008,0.067
0.085,0.063
0.048,0.067
0.063,0.058
0.061,0.066
0.06,0.043
0.06,0.06
0.019,0.068
0.049,0.041
0.058,0.059
0.044,0.052
0.08,0.062
0.088,0.053
0.032,0.045
0.01,0.059
0.094,0.065
0.07,0.075
0.075,0.077
0.073,0.073
0.07,0.072
0.059,0.061
0.057,0.057
0.076,0.074
0.063,0.064
0.029,0.046
0.052,0.054
0.036,0.043
0.073,0.055
0.068,0.066
0.09,0.064
0.058,0.065
0.052,0.05
0.044,0.043
0.052,0.05
0.069,0.07
0.078,0.066
0.074,0.08
0.025,0.045
0.053,0.052
0.051,0.053
0.077,0.063
0.076,0.074
0.074,0.072
0.077,0.071
0.082,0.08
0.011,0.058
0.05,0.047
0.088,0.051
0.08,0.045
0.019,0.042
0.084,0.047
0.066,0.076
0.068,0.066
0.051,0.059
0.034,0.043
0.05,0.046
0.068,0.051
0.08,0.07
0.072,0.078
0.063,0.074
0.063,0.063
0.066,0.078
0.048,0.058
0.045,0.049
0.058,0.052
0.085,0.043
0.07,0.079
0.031,0.053
0.043,0.042
0.048,0.049
0.062,0.048
0.061,0.05
0.05,0.061
0.039,0.058
0.063,0.05
0.083,0.077
0.066,0.073
0.101,0.08
0.065,0.078
0.071,0.049
0.066,0.047
0.078,0.078
0.063,0.054
0.065,0.063
0.085,0.066
0.104,0.047
0.071,0.075
0.072,0.072
0.09,0.077
0.005,0.044
0.014,0.061
0.096,0.058
0.032,0.043
0.052,0.041
0.09,0.071
0.063,0.079
0.108,0.069
0.011,0.068
0.06,0.064
0.008,0.049
0.068,0.047
0.047,0.054
0.052,0.043
0.077,0.068
0.059,0.062
0.075,0.068
0.018,0.052
0.059,0.045
0.077,0.065
0.083,0.051
0.069,0.056
0.06,0.075
0.065,0.07
0.051,0.049
0.04,0.052
0.053,0.041
0.096,0.078
0.052,0.065
0.037,0.042
0.05,0.045
0.062,0.052
0.071,0.064
0.005,0.053
0.061,0.046
0.06,0.055
0.04,0.053
0.048,0.05
0.045,0.046
0.061,0.051
0.036,0.045
0.085,0.056
0.042,0.041
0.081,0.048
0.032,0.055
0.18,0.059
0.019,0.076
0.105,0.075
0.039,0.057
0.047,0.06
0.049,0.048
0.047,0.048
0.171,0.044
0.032,0.055
0.088,0.06
0.068,0.071
0.062,0.064
0.042,0.044
0.093,0.06
0.12,0.073
0.034,0.054
0.121,0.08
0.055,0.073
0.032,0.043
0.103,0.065
0.054,0.049
0.081,0.054
0.007,0.054
0.002,0.043
0.068,0.076
0.034,0.049
0.061,0.05
0.065,0.064
0.086,0.075
0.008,0.08
0.051,0.048
0.104,0.069
0.075,0.052
0.124,0.041
0.062,0.045
0.017,0.047
0.099,0.043
0.194,0.044
0.072,0.071
0.251,0.068
0.174,0.075
0.028,0.053
0.043,0.043
0.061,0.057
0.093,0.071
0.087,0.071
0.061,0.069
0.061,0.061
0.089,0.064
0.025,0.064
0.084,0.057
0.064,0.068
0.034,0.051
0.06,0.049
0.052,0.054
0.034,0.045
0.049,0.043
0.048,0.048
0.053,0.044
0.01,0.049
0.013,0.052
0.077,0.078
0.038,0.062
0.05,0.048
0.047,0.048
0.048,0.048
0.046,0.048
0.049,0.046
0.11,0.062
0.028,0.071
0.064,0.048
0.055,0.063
0.042,0.049
0.026,0.067
0.055,0.045
0.01,0.048
0.042,0.055
0.038,0.042
0.038,0.043
0.061,0.041
0.069,0.067
0.088,0.073
0.028,0.05
0.07,0.062
0.091,0.078
0.04,0.047
0.063,0.047
0.043,0.048
0.046,0.041
0.038,0.041
0.145,0.073
0.079,0.052
0.024,0.044
0.029,0.058
0.038,0.069
0.024,0.063
0.103,0.056
0.097,0.053
0.24,0.053
0.112,0.062
0.02,0.062
0.071,0.07
0.026,0.055
0.096,0.071
0.035,0.069
0.045,0.075
0.019,0.061
0.132,0.049
0.212,0.077
0.106,0.071
0.016,0.047
0.011,0.069
0.113,0.045
0.1,0.067
0.05,0.072
0.048,0.05
0.061,0.058
0.056,0.057
0.053,0.054
0.064,0.057
0.075,0.073
0.072,0.073
0.07,0.08
0.054,0.061
0.048,0.048
0.053,0.048
0.025,0.042
0.052,0.045
0.063,0.056
0.073,0.068
0.015,0.068
0.092,0.056
0.036,0.044
0.057,0.071
0.069,0.045
0.03,0.045
0.063,0.043
0.078,0.071
0.053,0.069
0.039,0.048
0.057,0.052
0.091,0.074
0.091,0.073
0.019,0.042
0.054,0.044
0.052,0.041
0.034,0.046
0.156,0.065
0.02,0.06
0.017,0.043
0.084,0.055
0.044,0.077
0.035,0.07
0.07,0.065
0.006,0.043
0.081,0.078
0.057,0.051
0.059,0.059
0.058,0.058
0.058,0.058
0.048,0.058
0.045,0.049
0.041,0.042
0.221,0.074
0.105,0.052
0.021,0.068
0.022,0.045
0.02,0.051
0.071,0.078
0.047,0.061
0.042,0.041
0.055,0.051
0.06,0.056
0.068,0.065
0.063,0.065
0.018,0.061
0.014,0.046
0.138,0.073
0.074,0.076
0.068,0.074
0.038,0.053
0.059,0.05
0.09,0.05
0.184,0.052
0.093,0.07
0.015,0.042
0.063,0.059
0.062,0.062
0.114,0.064
0.024,0.044
0.095,0.058
0.018,0.054
0.064,0.075
0.054,0.065
0.125,0.041
0.017,0.046
0.014,0.047
0.131,0.055
0.092,0.072
0.032,0.053
0.056,0.06
0.067,0.063
0.04,0.061
0.051,0.041
0.045,0.05
0.047,0.048
0.041,0.044
0.048,0.046
0.042,0.047
0.014,0.07
0.024,0.043
0.127,0.074
0.016,0.074
0.037,0.064
0.049,0.048
0.096,0.064
0.073,0.073
0.06,0.066
0.067,0.062
0.062,0.061
0.066,0.066
0.068,0.061
0.075,0.074
0.074,0.074
0.099,0.061
0.068,0.069
0.069,0.067
0.018,0.059
0.126,0.072
0.021,0.053
0.075,0.077
0.047,0.058
0.046,0.045
0.051,0.047
0.105,0.072
0.052,0.056
0.067,0.057
0.066,0.065
0.056,0.062
0.028,0.045
0.049,0.05
0.055,0.052
0.053,0.053
0.06,0.056
0.071,0.064
0.071,0.071
0.072,0.071
0.083,0.074
0.031,0.063
0.098,0.057
0.035,0.052
0.041,0.048
0.082,0.074
0.026,0.047
0.075,0.064
0.077,0.078
0.05,0.064
0.044,0.044
0.038,0.043
0.047,0.05
0.032,0.042
0.058,0.045
0.059,0.058
0.053,0.06
0.051,0.046
0.054,0.058
0.038,0.042
0.052,0.062
0.02,0.058
0.081,0.071
0.081,0.073
0.013,0.043
0.123,0.069
0.067,0.07
0.074,0.069
0.075,0.078
0.055,0.067
0.043,0.048
0.065,0.066
0.074,0.05
0.057,0.065
0.061,0.059
0.062,0.064
0.069,0.066
0.092,0.075
0.082,0.045
0.056,0.072
0.046,0.046
0.082,0.064
0.014,0.054
0.086,0.066
0.011,0.055
0.062,0.06
0.048,0.061
0.194,0.056
0.05,0.048
0.051,0.05
0.051,0.051
0.055,0.052
0.045,0.074
0.103,0.045
0.047,0.073
0.107,0.077
0.048,0.07
0.054,0.056
0.041,0.047
0.032,0.045
0.058,0.057
0.056,0.053
0.084,0.072
0.066,0.076
0.047,0.054
0.043,0.048
0.037,0.041
0.087,0.065
0.038,0.069
0.06,0.046
0.073,0.066
0.078,0.071
0.075,0.064
0.051,0.07
0.02,0.076
0.105,0.074
0.01,0.076
0.181,0.069
0.056,0.041
0.065,0.062
0.083,0.078
0.043,0.08
0.019,0.044
0.047,0.063
0.048,0.052
0.038,0.042
0.078,0.064
0.022,0.048
0.071,0.047
0.055,0.062
0.028,0.044
0.044,0.047
0.051,0.046
0.089,0.076
0.048,0.059
0.038,0.046
0.075,0.051
0.044,0.058
0.069,0.063
0.043,0.056
0.069,0.057
0.079,0.073
0.078,0.077
0.059,0.07
0.046,0.054
0.036,0.041
0.056,0.046
0.046,0.052
0.038,0.042
0.042,0.042
0.048,0.041
0.077,0.059
0.053,0.071
0.054,0.041
0.079,0.063
0.074,0.076
0.062,0.071
0.047,0.054
0.04,0.043
0.046,0.044
0.042,0.047
0.035,0.044
0.081,0.066
0.051,0.075
0.029,0.056
0.011,0.064
0.049,0.046
0.066,0.062
0.062,0.059
0.051,0.054
0.077,0.064
0.061,0.08
0.063,0.062
0.065,0.064
0.078,0.067
0.061,0.072
0.045,0.051
0.051,0.049
0.034,0.044
0.038,0.043
0.039,0.042
0.056,0.071
0.056,0.055
0.054,0.049
0.057,0.058
0.067,0.053
0.074,0.073
0.037,0.05
0.047,0.041
0.056,0.052
0.074,0.065
0.064,0.072
0.031,0.05
0.046,0.044
0.045,0.045
0.066,0.049
0.068,0.068
0.068,0.068
0.038,0.059
0.063,0.041
0.032,0.069
0.034,0.045
0.053,0.058
0.038,0.042
0.13,0.07
0.055,0.071
0.041,0.048
0.042,0.041
0.051,0.047
0.07,0.057
0.072,0.073
0.087,0.077
0.093,0.072
0.028,0.045
0.064,0.061
0.07,0.08
0.066,0.067
0.054,0.069
0.05,0.048
0.035,0.046
0.048,0.042
0.066,0.055
0.067,0.068
0.054,0.06
0.057,0.055
0.055,0.054
0.053,0.053
0.038,0.044
0.045,0.042
0.039,0.041
0.047,0.044
0.037,0.041
0.08,0.048
0.101,0.061
0.098,0.078
0.028,0.079
0.121,0.078
0.025,0.057
0.017,0.053
0.06,0.049
0.067,0.075
0.05,0.061
0.047,0.056
0.034,0.042
0.095,0.068
0.031,0.065
0.012,0.045
0.119,0.077
0.022,0.067
0.081,0.078
0.066,0.07
0.052,0.062
0.045,0.041
0.034,0.041
0.047,0.049
0.073,0.05
0.073,0.076
0.064,0.071
0.04,0.056
0.049,0.043
0.044,0.044
0.034,0.041
0.056,0.046
0.069,0.06
0.031,0.054
0.062,0.049
0.037,0.055
0.045,0.044
0.05,0.046
0.053,0.052
0.128,0.057
0.036,0.052
0.145,0.048
0.031,0.05
0.072,0.048
0.037,0.073
0.043,0.041
0.046,0.044
0.063,0.048
0.052,0.05
0.055,0.054
0.059,0.057
0.059,0.06
0.057,0.046
0.148,0.075
0.153,0.051
0.019,0.062
0.019,0.052
0.059,0.075
0.053,0.054
0.062,0.075
0.063,0.053
0.074,0.064
0.033,0.073
0.07,0.048
0.059,0.06
0.071,0.064
0.036,0.067
0.058,0.062
0.051,0.053
0.048,0.05
0.041,0.045
0.034,0.044
0.026,0.064
0.04,0.075
0.07,0.051
0.076,0.053
0.085,0.061
0.012,0.071
0.063,0.049
0.073,0.073
0.041,0.06
0.046,0.041
0.045,0.049
0.041,0.043
0.038,0.041
0.046,0.041
0.05,0.047
0.063,0.055
0.069,0.066
0.061,0.071
0.09,0.069
0.077,0.049
0.041,0.055
0.042,0.054
0.134,0.064
0.03,0.044
0.045,0.053
0.108,0.066
0.066,0.043
0.065,0.061
0.054,0.059
0.06,0.043
0.153,0.073
0.051,0.043
0.076,0.065
0.081,0.079
0.06,0.073
0.043,0.05
0.047,0.045
0.05,0.048
0.056,0.054
0.051,0.054
0.06,0.051
0.026,0.05
0.081,0.055
0.059,0.067
0.076,0.069
0.061,0.077
0.051,0.056
0.09,0.065
0.079,0.08
0.056,0.068
0.056,0.051
0.063,0.062
0.022,0.043
0.072,0.051
0.074,0.077
0.061,0.073
0.099,0.077
0.065,0.068
0.059,0.062
0.054,0.058
0.045,0.05
0.057,0.051
0.057,0.056
0.034,0.064
0.148,0.047
0.028,0.079
0.233,0.055
0.024,0.073
0.036,0.063
0.132,0.06
0.078,0.065
0.102,0.058
0.032,0.062
0.074,0.074
0.07,0.066
0.057,0.062
0.056,0.054
0.041,0.046
0.059,0.045
0.049,0.055
0.047,0.05
0.046,0.047
0.05,0.047
0.044,0.048
0.057,0.045
0.082,0.077
0.091,0.075
0.035,0.056
0.067,0.046
0.06,0.062
0.077,0.072
0.053,0.066
0.055,0.047
0.101,0.07
0.068,0.056
0.077,0.074
0.053,0.072
0.048,0.049
0.048,0.045
0.051,0.047
0.039,0.044
0.081,0.076
0.071,0.079
0.054,0.059
0.045,0.048
0.04,0.043
0.111,0.077
0.077,0.08
0.088,0.08
0.035,0.061
0.058,0.054
0.042,0.051
0.076,0.049
0.044,0.058
0.064,0.046
0.089,0.05
0.061,0.071
0.094,0.077
0.061,0.08
0.064,0.057
0.074,0.071
0.065,0.067
0.073,0.07
0.068,0.068
0.063,0.065
0.067,0.062
0.08,0.075
0.05,0.065
0.043,0.042
0.048,0.048
0.056,0.052
0.074,0.061
0.024,0.065
0.081,0.062
0.064,0.045
0.085,0.076
0.018,0.061
0.017,0.065
0.062,0.053
0.087,0.07
0.063,0.068
0.07,0.07
0.086,0.072
0.079,0.047
0.066,0.076
0.032,0.047
0.06,0.064
0.044,0.049
0.066,0.053
0.051,0.059
0.035,0.042
0.056,0.046
0.079,0.064
0.081,0.076
0.079,0.076
0.077,0.075
0.056,0.064
0.031,0.043
0.054,0.049
0.06,0.055
0.046,0.055
0.043,0.044
0.063,0.043
0.053,0.066
0.063,0.055
0.064,0.063
0.095,0.073
0.024,0.059
0.064,0.042
0.074,0.08
0.066,0.076
0.073,0.069
0.065,0.073
0.086,0.069
0.054,0.064
0.069,0.045
0.04,0.051
0.06,0.05
0.061,0.045
0.056,0.055
0.051,0.046
0.057,0.059
0.037,0.044
0.046,0.045
0.094,0.056
0.035,0.048
0.073,0.053
0.065,0.078
0.079,0.062
0.086,0.077
0.066,0.077
0.061,0.061
0.061,0.062
0.024,0.046
0.076,0.052
0.033,0.056
0.059,0.048
0.088,0.071
0.051,0.042
0.059,0.055
0.059,0.059
0.059,0.059
0.058,0.059
0.058,0.058
0.059,0.058
0.059,0.059
0.058,0.059
0.059,0.058
0.058,0.058
0.059,0.059
0.058,0.058
0.029,0.052
0.149,0.07
0.055,0.062
0.038,0.054
0.133,0.073
0.018,0.066
0.085,0.071
0.064,0.058
0.062,0.062
0.109,0.078
0.016,0.049
0.029,0.046
0.026,0.056
0.029,0.056
0.052,0.045
0.052,0.046
0.04,0.046
0.08,0.051
0.074,0.075
0.059,0.043
0.057,0.066
0.066,0.078
0.099,0.079
0.093,0.071
0.065,0.068
0.088,0.074
0.193,0.072
0.033,0.041
0.047,0.044
0.045,0.046
0.045,0.044
0.043,0.043
0.04,0.043
0.038,0.041
0.086,0.06
0.044,0.043
0.046,0.049
0.053,0.045
0.068,0.056
0.059,0.072
0.056,0.053
0.053,0.055
0.053,0.053
0.058,0.053
0.057,0.056
0.055,0.057
0.053,0.056
0.049,0.05
0.049,0.049
0.051,0.05
0.053,0.052
0.051,0.051
0.051,0.053
0.056,0.054
0.049,0.047
0.073,0.055
0.047,0.058
0.043,0.063
0.045,0.05
0.052,0.052
0.049,0.053
0.057,0.05
0.121,0.08
0.052,0.075
0.036,0.058
0.02,0.043
0.09,0.06
0.057,0.057
0.066,0.07
0.074,0.075
0.069,0.07
0.07,0.079
0.066,0.067
0.061,0.063
0.06,0.065
0.075,0.079
0.085,0.076
0.077,0.078
0.072,0.08
0.08,0.073
0.05,0.051
0.05,0.051
0.045,0.048
0.048,0.046
0.051,0.047
0.083,0.06
0.059,0.058
0.043,0.067
0.222,0.074
0.046,0.075
0.041,0.042
0.048,0.046
0.022,0.057
0.076,0.057
0.056,0.05
0.059,0.058
0.057,0.059
0.055,0.057
0.053,0.056
0.056,0.056
0.06,0.057
0.055,0.06
0.055,0.057
0.061,0.057
0.058,0.06
0.105,0.059
0.062,0.077
0.061,0.061
0.058,0.057
0.034,0.056
0.102,0.059
0.033,0.046
0.04,0.041
0.074,0.052
0.071,0.07
0.058,0.063
0.061,0.068
0.067,0.073
0.062,0.064
0.071,0.066
0.087,0.077
0.058,0.066
0.056,0.054
0.054,0.057
0.056,0.054
0.068,0.06
0.073,0.071
0.086,0.078
0.047,0.043
0.096,0.062
0.041,0.059
0.048,0.075
0.078,0.058
0.041,0.066
0.042,0.041
0.05,0.049
0.073,0.065
0.191,0.067
0.062,0.07
0.047,0.056
0.088,0.056
0.027,0.058
0.053,0.046
0.075,0.067
0.052,0.071
0.053,0.051
0.08,0.068
0.069,0.069
0.099,0.08
0.048,0.051
0.056,0.056
0.065,0.073
0.044,0.059
0.074,0.052
0.082,0.076
0.033,0.041
0.063,0.041
0.05,0.057
0.041,0.044
0.026,0.043
0.036,0.045
0.036,0.043
0.089,0.041
0.022,0.045
0.098,0.072
0.011,0.064
0.031,0.041
0.082,0.058
0.046,0.048
0.046,0.047
0.041,0.043
0.104,0.077
0.023,0.057
0.091,0.045
0.034,0.069
0.029,0.047
0.109,0.064
0.031,0.074
0.065,0.063
0.072,0.067
0.051,0.067
0.052,0.052
0.06,0.054
0.017,0.06
0.033,0.065
0.177,0.044
0.035,0.05
0.065,0.048
0.067,0.077
0.039,0.041
0.065,0.048
0.045,0.043
0.045,0.044
0.048,0.044
0.1,0.074
0.055,0.048
0.053,0.052
0.06,0.056
0.075,0.071
0.076,0.076
0.076,0.076
0.05,0.076
0.269,0.054
0.145,0.051
0.204,0.077
0.041,0.074
0.063,0.055
0.037,0.042
0.198,0.078
0.05,0.047
0.049,0.046
0.056,0.053
0.061,0.063
0.026,0.051
0.036,0.042
0.027,0.048
0.071,0.059
0.079,0.077
0.077,0.074
0.072,0.053
0.034,0.076
0.021,0.071
0.026,0.076
0.153,0.056
0.055,0.075
0.045,0.046
0.041,0.044
0.092,0.079
0.036,0.069
0.133,0.077
0.038,0.058
0.023,0.07
0.192,0.052
0.076,0.076
0.086,0.08
0.053,0.066
0.05,0.048
0.092,0.069
0.048,0.06
0.069,0.063
0.072,0.075
0.059,0.06
0.061,0.065
0.045,0.054
0.048,0.046
0.028,0.042
0.055,0.053
0.045,0.053
0.05,0.046
0.048,0.046
0.059,0.052
0.066,0.056
0.048,0.055
0.062,0.055
0.056,0.044
0.064,0.067
0.044,0.049
0.061,0.051
0.042,0.044
0.023,0.053
0.051,0.078
0.053,0.053
0.053,0.053
0.057,0.055
0.042,0.059
0.059,0.052
0.068,0.063
0.073,0.07
0.058,0.061
0.043,0.057
0.099,0.071
0.053,0.077
0.061,0.056
0.055,0.066
0.051,0.054
0.033,0.046
0.063,0.051
0.036,0.047
0.057,0.055
0.054,0.055
0.047,0.054
0.072,0.059
0.068,0.072
0.061,0.059
0.081,0.069
0.077,0.075
0.06,0.066
0.038,0.05
0.027,0.041
0.033,0.045
0.055,0.067
0.042,0.051
0.044,0.046
0.053,0.057
0.048,0.052
0.041,0.044
0.067,0.053
0.068,0.07
0.075,0.072
0.065,0.075
0.05,0.058
0.055,0.051
0.056,0.056
0.063,0.055
0.082,0.073
0.051,0.049
0.057,0.052
0.058,0.055
0.062,0.059
0.194,0.067
0.037,0.042
0.084,0.053
0.044,0.043
0.044,0.044
0.043,0.043
0.045,0.046
0.065,0.065
0.061,0.067
0.061,0.064
0.058,0.066
0.054,0.058
0.05,0.057
0.057,0.052
0.052,0.067
0.055,0.05
0.092,0.069
0.048,0.052
0.038,0.045
0.059,0.053
0.042,0.047
0.045,0.044
0.044,0.046
0.046,0.043
0.082,0.061
0.06,0.07
0.059,0.057
0.076,0.08
0.049,0.068
0.045,0.043
0.071,0.061
0.084,0.079
0.06,0.068
0.057,0.062
0.067,0.061
0.064,0.063
0.071,0.063
0.063,0.065
0.068,0.064
0.087,0.08
0.095,0.056
0.059,0.076
0.023,0.042
