value,forecast
0.027,0.017
0.044,0.04
0.008,0.032
0.041,0.015
0.006,0.016
0.007,0.007
0.008,0.008
0.009,0.008
0.011,0.009
0.01,0.01
0.011,0.01
0.007,0.036
0.046,0.02
0.051,0.021
0.034,0.039
0.021,0.028
0.016,0.018
0.01,0.013
0.005,0.008
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.006
0.008,0.008
0.004,0.006
0.006,0.004
0.003,0.004
0.002,0.002
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.005,0.001
0.006,0.005
0.006,0.006
0.005,0.006
0.006,0.006
0.007,0.006
0.005,0.006
0.006,0.005
0.005,0.006
0.006,0.005
0.007,0.006
0.008,0.007
0.005,0.007
0.007,0.006
0.005,0.008
0.022,0.014
0.009,0.013
0.02,0.02
0.036,0.027
0.03,0.038
0.012,0.015
0.012,0.012
0.012,0.011
0.055,0.022
0.004,0.021
0.004,0.004
0.007,0.007
0.007,0.007
0.011,0.009
0.016,0.014
0.003,0.014
0.004,0.003
0.006,0.005
0.009,0.008
0.025,0.018
0.003,0.018
0.006,0.004
0.008,0.007
0.018,0.015
0.022,0.019
0.027,0.024
0.035,0.03
0.044,0.039
0.042,0.025
0.023,0.025
0.044,0.034
0.026,0.04
0.008,0.018
0.003,0.004
0.003,0.004
0.003,0.004
0.007,0.005
0.007,0.007
0.009,0.009
0.01,0.009
0.019,0.013
0.023,0.021
0.032,0.029
0.006,0.037
0.033,0.018
0.014,0.021
0.02,0.02
0.053,0.02
0.008,0.007
0.011,0.01
0.005,0.007
0.009,0.006
0.009,0.009
0.006,0.008
0.006,0.006
0.009,0.007
0.005,0.006
0.003,0.024
0.017,0.01
0.003,0.003
0.005,0.007
0.111,0.02
0.026,0.02
0.004,0.011
0.005,0.004
0.039,0.017
0.035,0.017
0.002,0.006
0.002,0.002
0.003,0.002
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.005
0.006,0.006
0.059,0.007
0.006,0.005
0.004,0.017
0.006,0.005
0.012,0.008
0.013,0.017
0.019,0.017
0.076,0.032
0.039,0.04
0.015,0.025
0.057,0.023
0.025,0.025
0.023,0.025
0.116,0.04
0.025,0.026
0.003,0.005
0.026,0.021
0.014,0.02
0.002,0.009
0.026,0.012
0.002,0.006
0.002,0.002
0.003,0.003
0.004,0.003
0.004,0.004
0.027,0.015
0.019,0.027
0.016,0.007
0.021,0.037
0.005,0.01
0.005,0.004
0.005,0.006
0.01,0.009
0.013,0.011
0.024,0.013
0.024,0.023
0.149,0.025
0.007,0.027
0.077,0.035
0.027,0.04
0.055,0.027
0.015,0.037
0.014,0.015
0.013,0.013
0.176,0.037
0.03,0.03
0.003,0.029
0.026,0.01
0.05,0.03
0.005,0.034
0.004,0.005
0.004,0.004
0.004,0.004
0.007,0.004
0.007,0.007
0.008,0.008
0.01,0.009
0.01,0.01
0.01,0.01
0.095,0.035
0.008,0.006
0.065,0.01
0.024,0.024
0.024,0.024
0.035,0.023
0.022,0.023
0.061,0.021
0.015,0.007
0.014,0.013
0.014,0.014
0.008,0.01
0.089,0.029
0.003,0.002
0.004,0.003
0.005,0.004
0.032,0.016
0.081,0.016
0.019,0.026
0.013,0.016
0.011,0.013
0.007,0.01
0.008,0.007
0.009,0.008
0.009,0.01
0.009,0.008
0.006,0.007
0.002,0.004
0.003,0.002
0.003,0.003
0.002,0.002
0.002,0.002
0.002,0.002
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.006,0.001
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.006,0.007
0.005,0.006
0.005,0.005
0.006,0.006
0.006,0.006
0.005,0.006
0.007,0.006
0.01,0.009
0.007,0.008
0.005,0.006
0.006,0.007
0.005,0.006
0.002,0.004
0.006,0.002
0.014,0.009
0.012,0.016
0.009,0.01
0.008,0.006
0.01,0.01
0.005,0.007
0.002,0.004
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.004,0.005
0.004,0.004
0.005,0.003
0.005,0.005
0.006,0.005
0.008,0.006
0.005,0.006
0.004,0.004
0.005,0.004
0.007,0.006
0.008,0.008
0.013,0.01
0.011,0.014
0.005,0.008
0.005,0.005
0.006,0.006
0.009,0.008
0.008,0.008
0.009,0.009
0.001,0.006
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.005,0.001
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.006,0.007
0.006,0.007
0.012,0.009
0.015,0.016
0.006,0.011
0.007,0.007
0.013,0.011
0.017,0.014
0.025,0.023
0.025,0.026
0.026,0.028
0.013,0.02
0.008,0.011
0.003,0.005
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.001,0.002
0.001,0.001
0.001,0.001
0.002,0.001
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.005,0.001
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.005
0.005,0.006
0.007,0.007
0.007,0.007
0.006,0.007
0.006,0.006
0.009,0.007
0.008,0.011
0.008,0.009
0.012,0.01
0.019,0.015
0.026,0.022
0.027,0.03
0.018,0.023
0.013,0.013
0.024,0.016
0.035,0.03
0.05,0.036
0.03,0.034
0.029,0.028
0.021,0.027
0.005,0.012
0.005,0.005
0.003,0.005
0.003,0.003
0.001,0.003
0.001,0.001
0.002,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.001
0.004,0.001
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.005
0.002,0.003
0.002,0.002
0.003,0.003
0.002,0.004
0.003,0.003
0.003,0.003
0.002,0.003
0.001,0.002
0.001,0.001
0.002,0.002
0.001,0.002
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.001
0.001,0.001
0.001,0.001
0.003,0.001
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.004,0.001
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.003,0.004
0.003,0.003
0.004,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.006,0.006
0.006,0.006
0.015,0.008
0.023,0.021
0.027,0.026
0.032,0.027
0.046,0.037
0.046,0.04
0.017,0.024
0.007,0.012
0.001,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.008,0.001
0.008,0.009
0.009,0.009
0.011,0.009
0.027,0.016
0.027,0.037
0.05,0.039
0.022,0.025
0.015,0.017
0.016,0.027
0.002,0.015
0.002,0.002
0.003,0.003
0.002,0.003
0.053,0.022
0.006,0.008
0.014,0.01
0.007,0.032
0.013,0.01
0.014,0.012
0.006,0.018
0.005,0.022
0.006,0.009
0.078,0.013
0.011,0.009
0.093,0.034
0.038,0.038
0.037,0.037
0.036,0.036
0.036,0.036
0.011,0.017
0.01,0.009
0.002,0.003
0.002,0.002
0.003,0.002
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.007,0.007
0.004,0.032
0.033,0.034
0.033,0.033
0.031,0.031
0.033,0.032
0.032,0.032
0.018,0.037
0.04,0.04
0.029,0.036
0.022,0.024
0.018,0.02
0.012,0.016
0.007,0.01
0.007,0.006
0.006,0.007
0.013,0.009
0.015,0.015
0.007,0.007
0.006,0.008
0.003,0.006
0.002,0.004
0.004,0.003
0.005,0.004
0.004,0.004
0.01,0.008
0.012,0.01
0.007,0.007
0.005,0.005
0.003,0.004
0.003,0.003
0.004,0.004
0.005,0.005
0.006,0.006
0.006,0.006
0.008,0.007
0.006,0.007
0.008,0.007
0.008,0.008
0.012,0.011
0.018,0.015
0.035,0.026
0.016,0.027
0.013,0.015
0.002,0.005
0.004,0.003
0.005,0.005
0.003,0.004
0.005,0.004
0.002,0.003
0.001,0.001
0.005,0.001
0.004,0.004
0.005,0.005
0.01,0.007
0.026,0.015
0.018,0.021
0.01,0.014
0.012,0.011
0.02,0.015
0.022,0.022
0.025,0.02
0.028,0.026
0.03,0.029
0.031,0.03
0.032,0.03
0.024,0.026
0.028,0.024
0.043,0.036
0.007,0.027
0.009,0.008
0.012,0.011
0.015,0.013
0.015,0.015
0.015,0.015
0.017,0.017
0.048,0.018
0.009,0.03
0.007,0.008
0.009,0.008
0.059,0.02
0.021,0.026
0.027,0.024
0.022,0.025
0.012,0.015
0.003,0.01
0.003,0.003
0.005,0.003
0.005,0.005
0.005,0.004
0.005,0.005
0.012,0.007
0.014,0.01
0.009,0.011
0.008,0.009
0.006,0.006
0.005,0.006
0.006,0.006
0.004,0.005
0.003,0.003
0.004,0.003
0.003,0.003
0.001,0.002
0.004,0.001
0.005,0.004
0.005,0.005
0.004,0.005
0.007,0.005
0.012,0.007
0.028,0.017
0.017,0.031
0.003,0.007
0.001,0.002
0.002,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.006,0.001
0.004,0.006
0.005,0.005
0.004,0.005
0.005,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.005,0.005
0.005,0.006
0.017,0.009
0.045,0.033
0.023,0.03
0.038,0.031
0.036,0.037
0.032,0.035
0.034,0.032
0.032,0.03
0.042,0.037
0.022,0.032
0.014,0.017
0.026,0.017
0.03,0.034
0.022,0.027
0.015,0.018
0.014,0.014
0.021,0.019
0.008,0.015
0.03,0.013
0.01,0.028
0.025,0.024
0.038,0.032
0.032,0.036
0.051,0.04
0.034,0.039
0.043,0.039
0.035,0.035
0.017,0.027
0.009,0.014
0.006,0.005
0.008,0.008
0.017,0.012
0.045,0.03
0.03,0.028
0.044,0.036
0.046,0.028
0.003,0.017
0.004,0.004
0.006,0.04
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.006,0.005
0.089,0.019
0.005,0.006
0.011,0.007
0.075,0.036
0.013,0.03
0.018,0.016
0.042,0.032
0.002,0.027
0.003,0.002
0.004,0.003
0.005,0.004
0.006,0.006
0.008,0.007
0.058,0.031
0.022,0.038
0.01,0.015
0.015,0.013
0.037,0.022
0.007,0.007
0.012,0.009
0.012,0.012
0.011,0.011
0.01,0.011
0.009,0.01
0.012,0.01
0.013,0.012
0.012,0.012
0.011,0.011
0.01,0.01
0.011,0.01
0.01,0.011
0.01,0.01
0.011,0.01
0.014,0.012
0.016,0.015
0.018,0.017
0.02,0.019
0.021,0.02
0.022,0.022
0.022,0.022
0.021,0.022
0.024,0.023
0.024,0.023
0.025,0.025
0.011,0.014
0.009,0.011
0.012,0.009
0.155,0.04
0.014,0.024
0.014,0.015
0.015,0.016
0.038,0.016
0.02,0.028
0.014,0.027
0.015,0.015
0.016,0.016
0.017,0.017
0.018,0.018
0.014,0.014
0.017,0.018
0.03,0.035
0.035,0.033
0.017,0.022
0.018,0.019
0.053,0.031
0.015,0.023
0.066,0.026
0.016,0.015
0.015,0.027
0.014,0.014
0.012,0.013
0.012,0.012
0.012,0.012
0.012,0.012
0.011,0.011
0.036,0.022
0.036,0.036
0.035,0.035
0.026,0.029
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.02,0.026
0.026,0.014
0.013,0.014
0.013,0.013
0.001,0.006
0.001,0.001
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.014,0.024
0.008,0.008
0.432,0.038
0.054,0.036
0.027,0.026
0.03,0.028
0.028,0.028
0.013,0.011
0.017,0.015
0.012,0.033
0.006,0.01
0.005,0.005
0.004,0.005
0.003,0.004
0.005,0.004
0.005,0.005
0.006,0.005
0.007,0.007
0.008,0.008
0.004,0.006
0.004,0.004
0.005,0.005
0.068,0.035
0.02,0.036
0.016,0.039
0.019,0.017
0.019,0.018
0.029,0.021
0.019,0.03
0.02,0.036
0.034,0.039
0.029,0.032
0.022,0.026
0.035,0.028
0.037,0.038
0.032,0.033
0.033,0.033
0.035,0.034
0.043,0.037
0.017,0.025
0.009,0.011
0.007,0.008
0.004,0.005
0.003,0.004
0.003,0.002
0.004,0.003
0.002,0.003
0.003,0.002
0.003,0.003
0.004,0.003
0.005,0.004
0.003,0.003
0.005,0.004
0.005,0.006
0.006,0.005
0.02,0.011
0.011,0.016
0.018,0.012
0.019,0.022
0.061,0.027
0.016,0.028
0.016,0.015
0.017,0.016
0.009,0.013
0.006,0.007
0.002,0.005
0.001,0.002
0.002,0.001
0.002,0.002
0.002,0.002
0.002,0.003
0.007,0.002
0.008,0.007
0.008,0.007
0.006,0.008
0.011,0.008
0.017,0.017
0.004,0.011
0.004,0.003
0.006,0.005
0.004,0.005
0.003,0.003
0.003,0.004
0.003,0.003
0.004,0.003
0.005,0.004
0.004,0.004
0.006,0.005
0.007,0.007
0.003,0.005
0.004,0.003
0.002,0.003
0.002,0.002
0.002,0.002
0.001,0.002
0.005,0.002
0.005,0.005
0.01,0.007
0.01,0.009
0.013,0.012
0.019,0.017
0.035,0.024
0.04,0.027
0.01,0.024
0.014,0.012
0.149,0.035
0.001,0.015
0.002,0.001
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.035,0.013
0.004,0.015
0.002,0.008
0.003,0.002
0.013,0.017
0.013,0.013
0.013,0.013
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.015
0.041,0.034
0.035,0.035
0.007,0.008
0.139,0.026
0.026,0.04
0.026,0.027
0.026,0.026
0.027,0.027
0.023,0.027
0.018,0.028
0.015,0.016
0.016,0.016
0.014,0.016
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.014,0.014
0.02,0.014
0.02,0.02
0.021,0.021
0.021,0.021
0.022,0.022
0.022,0.022
0.024,0.023
0.037,0.033
0.029,0.027
0.028,0.029
0.034,0.03
0.026,0.026
0.026,0.026
0.031,0.036
0.014,0.028
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.01
0.01,0.01
0.011,0.01
0.011,0.011
0.012,0.011
0.012,0.012
0.012,0.012
0.012,0.012
0.012,0.012
0.014,0.018
0.014,0.03
0.018,0.014
0.052,0.026
0.021,0.027
0.044,0.034
0.019,0.03
0.027,0.021
0.026,0.026
0.024,0.025
0.024,0.024
0.044,0.037
0.026,0.031
0.028,0.027
0.032,0.022
0.013,0.036
0.013,0.013
0.036,0.034
0.038,0.039
0.048,0.039
0.027,0.027
0.025,0.034
0.025,0.025
0.025,0.025
0.025,0.025
0.025,0.025
0.026,0.025
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.025
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.049,0.033
0.026,0.03
0.028,0.026
0.026,0.026
0.026,0.026
0.027,0.027
0.014,0.018
0.025,0.015
0.026,0.029
0.013,0.023
0.014,0.013
0.014,0.014
0.014,0.014
0.019,0.022
0.022,0.031
0.013,0.018
0.013,0.013
0.013,0.013
0.013,0.013
0.014,0.013
0.014,0.014
0.017,0.015
0.017,0.017
0.023,0.02
0.028,0.027
0.098,0.033
0.027,0.027
0.025,0.03
0.024,0.024
0.075,0.023
0.026,0.039
0.011,0.025
0.002,0.005
0.002,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.003,0.001
0.004,0.003
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.005
0.006,0.005
0.004,0.005
0.005,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.004
0.018,0.01
0.027,0.023
0.022,0.025
0.065,0.029
0.034,0.034
0.012,0.012
0.014,0.012
0.015,0.015
0.034,0.037
0.026,0.027
0.024,0.026
0.019,0.02
0.004,0.01
0.003,0.003
0.005,0.004
0.019,0.01
0.044,0.032
0.033,0.036
0.039,0.035
0.037,0.034
0.003,0.019
0.006,0.004
0.008,0.008
0.003,0.005
0.007,0.006
0.005,0.007
0.003,0.004
0.003,0.003
0.004,0.003
0.005,0.004
0.004,0.005
0.006,0.005
0.008,0.006
0.004,0.006
0.006,0.004
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.019,0.011
0.024,0.025
0.02,0.023
0.013,0.016
0.021,0.016
0.022,0.022
0.018,0.02
0.015,0.016
0.01,0.012
0.012,0.011
0.026,0.019
0.014,0.021
0.007,0.01
0.009,0.008
0.011,0.012
0.004,0.007
0.002,0.003
0.003,0.003
0.002,0.003
0.003,0.001
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.004,0.004
0.005,0.004
0.005,0.005
0.007,0.006
0.006,0.007
0.007,0.006
0.01,0.008
0.008,0.01
0.007,0.008
0.012,0.01
0.03,0.016
0.051,0.035
0.057,0.036
0.044,0.028
0.01,0.011
0.014,0.012
0.069,0.037
0.03,0.027
0.03,0.034
0.028,0.032
0.02,0.025
0.013,0.018
0.012,0.011
0.015,0.013
0.022,0.015
0.017,0.022
0.005,0.01
0.003,0.003
0.004,0.003
0.005,0.005
0.007,0.006
0.008,0.007
0.007,0.008
0.009,0.008
0.011,0.011
0.014,0.014
0.02,0.017
0.013,0.015
0.021,0.02
0.014,0.018
0.013,0.013
0.017,0.014
0.018,0.018
0.012,0.017
0.007,0.01
0.004,0.006
0.003,0.004
0.001,0.002
0.001,0.001
0.002,0.001
0.002,0.002
0.003,0.003
0.003,0.003
0.002,0.003
0.002,0.002
0.003,0.003
0.003,0.003
0.002,0.003
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.005,0.002
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.005,0.006
0.005,0.005
0.005,0.005
0.004,0.004
0.003,0.003
0.004,0.004
0.007,0.005
0.008,0.007
0.006,0.006
0.004,0.004
0.004,0.004
0.002,0.003
0.002,0.002
0.007,0.002
0.009,0.008
0.008,0.008
0.007,0.009
0.005,0.006
0.003,0.004
0.006,0.004
0.008,0.006
0.003,0.005
0.002,0.002
0.002,0.003
0.001,0.001
0.002,0.001
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.006,0.002
0.007,0.006
0.007,0.007
0.013,0.008
0.02,0.015
0.025,0.028
0.015,0.02
0.018,0.017
0.024,0.019
0.021,0.026
0.016,0.017
0.017,0.016
0.007,0.013
0.002,0.004
0.002,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.004,0.001
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.009
0.008,0.008
0.011,0.009
0.018,0.014
0.04,0.027
0.021,0.019
0.044,0.038
0.023,0.033
0.053,0.039
0.036,0.039
0.018,0.03
0.01,0.013
0.007,0.008
0.005,0.006
0.005,0.005
0.003,0.004
0.003,0.003
0.004,0.004
0.005,0.004
0.006,0.005
0.006,0.006
0.007,0.007
0.007,0.007
0.006,0.006
0.009,0.007
0.004,0.007
0.002,0.003
0.001,0.002
0.007,0.001
0.014,0.008
0.017,0.018
0.003,0.011
0.002,0.002
0.003,0.002
0.005,0.004
0.006,0.005
0.007,0.006
0.008,0.008
0.013,0.012
0.016,0.017
0.048,0.034
0.034,0.036
0.028,0.032
0.023,0.026
0.021,0.021
0.015,0.018
0.008,0.011
0.011,0.008
0.006,0.009
0.005,0.006
0.004,0.004
0.006,0.002
0.006,0.006
0.004,0.005
0.006,0.005
0.007,0.006
0.01,0.008
0.015,0.01
0.02,0.021
0.036,0.025
0.055,0.039
0.021,0.022
0.015,0.018
0.014,0.012
0.025,0.024
0.02,0.024
0.029,0.028
0.037,0.033
0.037,0.039
0.029,0.032
0.037,0.04
0.011,0.016
0.061,0.04
0.024,0.035
0.017,0.025
0.015,0.016
0.009,0.013
0.005,0.007
0.002,0.004
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.003
0.004,0.004
0.003,0.003
0.002,0.002
0.003,0.002
0.004,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.007,0.006
0.006,0.007
0.004,0.006
0.011,0.008
0.035,0.02
0.037,0.031
0.033,0.033
0.027,0.033
0.027,0.03
0.03,0.037
0.009,0.017
0.048,0.027
0.029,0.024
0.026,0.03
0.027,0.026
0.034,0.029
0.044,0.039
0.016,0.034
0.001,0.006
0.002,0.001
0.002,0.002
0.002,0.002
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.004
0.005,0.005
0.003,0.005
0.003,0.002
0.003,0.004
0.006,0.004
0.005,0.006
0.008,0.006
0.008,0.008
0.014,0.011
0.023,0.018
0.025,0.029
0.033,0.021
0.03,0.028
0.028,0.03
0.029,0.029
0.007,0.007
0.009,0.008
0.055,0.01
0.024,0.028
0.032,0.027
0.02,0.031
0.008,0.019
0.002,0.004
0.001,0.001
0.001,0.001
0.001,0.001
0.003,0.001
0.004,0.003
0.004,0.004
0.005,0.004
0.003,0.004
0.004,0.004
0.005,0.004
0.004,0.005
0.002,0.003
0.001,0.002
0.001,0.001
0.002,0.002
0.003,0.002
0.002,0.002
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.003,0.003
0.001,0.002
0.001,0.001
0.005,0.001
0.007,0.006
0.01,0.008
0.007,0.009
0.006,0.006
0.028,0.016
0.016,0.022
0.019,0.019
0.015,0.019
0.005,0.008
0.009,0.007
0.014,0.011
0.033,0.029
0.015,0.024
0.011,0.012
0.015,0.011
0.017,0.018
0.021,0.02
0.012,0.017
0.017,0.016
0.013,0.018
0.018,0.014
0.044,0.029
0.029,0.038
0.023,0.027
0.044,0.028
0.03,0.04
0.01,0.021
0.012,0.009
0.01,0.011
0.01,0.008
0.013,0.012
0.01,0.012
0.014,0.012
0.015,0.015
0.015,0.014
0.02,0.017
0.027,0.022
0.047,0.035
0.03,0.035
0.019,0.032
0.012,0.015
0.006,0.007
0.005,0.008
0.003,0.004
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.013,0.007
0.013,0.013
0.014,0.013
0.014,0.014
0.015,0.015
0.015,0.015
0.015,0.015
0.016,0.015
0.014,0.015
0.015,0.014
0.014,0.015
0.014,0.014
0.014,0.014
0.014,0.014
0.015,0.014
0.014,0.014
0.025,0.022
0.022,0.023
0.021,0.023
0.017,0.019
0.012,0.014
0.013,0.013
0.011,0.012
0.01,0.01
0.009,0.009
0.009,0.01
0.015,0.009
0.013,0.015
0.012,0.013
0.011,0.012
0.012,0.011
0.01,0.01
0.007,0.009
0.008,0.007
0.004,0.008
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.002,0.002
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.001
0.006,0.001
0.007,0.006
0.009,0.007
0.01,0.008
0.011,0.01
0.013,0.011
0.014,0.013
0.018,0.017
0.02,0.017
0.024,0.02
0.032,0.03
0.032,0.031
0.027,0.032
0.02,0.023
0.015,0.019
0.009,0.012
0.003,0.005
0.003,0.002
0.003,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.003,0.004
0.015,0.008
0.027,0.021
0.019,0.018
0.009,0.014
0.012,0.01
0.014,0.013
0.034,0.025
0.03,0.025
0.008,0.02
0.014,0.011
0.023,0.023
0.016,0.03
0.015,0.024
0.01,0.022
0.012,0.012
0.021,0.016
0.02,0.017
0.038,0.029
0.021,0.014
0.009,0.015
0.016,0.014
0.022,0.027
0.033,0.028
0.035,0.033
0.031,0.031
0.032,0.029
0.024,0.021
0.03,0.028
0.026,0.029
0.025,0.025
0.027,0.026
0.044,0.029
0.022,0.028
0.025,0.014
0.022,0.025
0.004,0.017
0.006,0.005
0.008,0.007
0.043,0.014
0.013,0.021
0.015,0.013
0.017,0.016
0.021,0.019
0.056,0.036
0.041,0.032
0.007,0.025
0.017,0.013
0.016,0.017
0.009,0.014
0.003,0.006
0.008,0.005
0.003,0.006
0.006,0.004
0.032,0.016
0.011,0.021
0.058,0.022
0.005,0.018
0.003,0.004
0.005,0.004
0.005,0.005
0.012,0.007
0.01,0.012
0.006,0.008
0.009,0.014
0.005,0.011
0.005,0.004
0.007,0.006
0.005,0.011
0.029,0.013
0.008,0.02
0.013,0.018
0.012,0.013
0.044,0.028
0.017,0.038
0.072,0.021
0.03,0.039
0.03,0.034
0.026,0.03
0.029,0.027
0.027,0.027
0.054,0.034
0.023,0.033
0.023,0.024
0.019,0.02
0.01,0.016
0.01,0.009
0.015,0.013
0.012,0.014
0.003,0.012
0.018,0.013
0.006,0.019
0.035,0.017
0.043,0.039
0.037,0.029
0.05,0.023
0.009,0.037
0.069,0.028
0.077,0.034
0.008,0.012
0.008,0.007
0.011,0.01
0.018,0.015
0.01,0.017
0.013,0.013
0.018,0.015
0.018,0.026
0.019,0.018
0.02,0.02
